"","price","volume","date","ticker"
"2446",66431,1807800,2009-11-11,"^BVSP"
"2447",64448,1914400,2009-11-12,"^BVSP"
"2448",65326,1859000,2009-11-13,"^BVSP"
"2449",66627,1757800,2009-11-16,"^BVSP"
"2450",67406,1733800,2009-11-17,"^BVSP"
"2451",66516,1592000,2009-11-18,"^BVSP"
"2452",66327,1467000,2009-11-19,"^BVSP"
"2453",66809,1582600,2009-11-23,"^BVSP"
"2454",67317,1348000,2009-11-24,"^BVSP"
"2455",67917,1385400,2009-11-25,"^BVSP"
"2456",66392,825600,2009-11-26,"^BVSP"
"2457",67082,1172000,2009-11-27,"^BVSP"
"2458",67044,2224800,2009-11-30,"^BVSP"
"2459",68546,2326400,2009-12-01,"^BVSP"
"2460",68615,1362000,2009-12-02,"^BVSP"
"2461",68315,1223400,2009-12-03,"^BVSP"
"2462",67604,1410600,2009-12-04,"^BVSP"
"2463",68512,1186200,2009-12-07,"^BVSP"
"2464",67729,1550000,2009-12-08,"^BVSP"
"2465",68012,1141400,2009-12-09,"^BVSP"
"2466",68728,1473200,2009-12-10,"^BVSP"
"2467",69267,1489600,2009-12-11,"^BVSP"
"2468",69349,1294000,2009-12-14,"^BVSP"
"2469",69311,1284200,2009-12-15,"^BVSP"
"2470",68622,1710000,2009-12-16,"^BVSP"
"2471",67068,1339400,2009-12-17,"^BVSP"
"2472",66794,1075200,2009-12-18,"^BVSP"
"2473",65925,1406000,2009-12-21,"^BVSP"
"2474",67418,1272600,2009-12-22,"^BVSP"
"2475",67589,904400,2009-12-23,"^BVSP"
"2476",67902,556400,2009-12-28,"^BVSP"
"2477",68296,669200,2009-12-29,"^BVSP"
"2478",68588,1182200,2009-12-30,"^BVSP"
"2479",70045,1655400,2010-01-04,"^BVSP"
"2480",70240,1984200,2010-01-05,"^BVSP"
"2481",70729,2243600,2010-01-06,"^BVSP"
"2482",70451,1555000,2010-01-07,"^BVSP"
"2483",70263,1634400,2010-01-08,"^BVSP"
"2484",70433,1569000,2010-01-11,"^BVSP"
"2485",70076,1628600,2010-01-12,"^BVSP"
"2486",70385,1818800,2010-01-13,"^BVSP"
"2487",69801,1830200,2010-01-14,"^BVSP"
"2488",68978,1648400,2010-01-15,"^BVSP"
"2489",69401,1139000,2010-01-18,"^BVSP"
"2490",69909,1323400,2010-01-19,"^BVSP"
"2491",68200,1990600,2010-01-20,"^BVSP"
"2492",66270,2263800,2010-01-21,"^BVSP"
"2493",66220,1305000,2010-01-22,"^BVSP"
"2494",65524,1990400,2010-01-26,"^BVSP"
"2495",65070,1813600,2010-01-27,"^BVSP"
"2496",65588,1649400,2010-01-28,"^BVSP"
"2497",65402,1823200,2010-01-29,"^BVSP"
"2498",66572,1494400,2010-02-01,"^BVSP"
"2499",67163,1587800,2010-02-02,"^BVSP"
"2500",67109,1765000,2010-02-03,"^BVSP"
"2501",63934,2262400,2010-02-04,"^BVSP"
"2502",62763,3053000,2010-02-05,"^BVSP"
"2503",63153,1875600,2010-02-08,"^BVSP"
"2504",64718,1357400,2010-02-09,"^BVSP"
"2505",65051,891000,2010-02-10,"^BVSP"
"2506",66129,1259000,2010-02-11,"^BVSP"
"2507",65855,873200,2010-02-12,"^BVSP"
"2508",67285,0,2010-02-17,"^BVSP"
"2509",67836,1286600,2010-02-18,"^BVSP"
"2510",67597,1248000,2010-02-19,"^BVSP"
"2511",67184,1401600,2010-02-22,"^BVSP"
"2512",66108,1644800,2010-02-23,"^BVSP"
"2513",65795,1573000,2010-02-24,"^BVSP"
"2514",66121,1792200,2010-02-25,"^BVSP"
"2515",66503,1731400,2010-02-26,"^BVSP"
"2516",67228,1363000,2010-03-01,"^BVSP"
"2517",67779,1708600,2010-03-02,"^BVSP"
"2518",67641,2113800,2010-03-03,"^BVSP"
"2519",67815,1398600,2010-03-04,"^BVSP"
"2520",68847,1950600,2010-03-05,"^BVSP"
"2521",68575,1428200,2010-03-08,"^BVSP"
"2522",69576,2464200,2010-03-09,"^BVSP"
"2523",69979,1909200,2010-03-10,"^BVSP"
"2524",69885,1627200,2010-03-11,"^BVSP"
"2525",69341,1569000,2010-03-12,"^BVSP"
"2526",69024,1453000,2010-03-15,"^BVSP"
"2527",69942,1302400,2010-03-16,"^BVSP"
"2528",69723,1372000,2010-03-17,"^BVSP"
"2529",69697,1656200,2010-03-18,"^BVSP"
"2530",68829,1957400,2010-03-19,"^BVSP"
"2531",69042,1395200,2010-03-22,"^BVSP"
"2532",69387,1606600,2010-03-23,"^BVSP"
"2533",68913,1597400,2010-03-24,"^BVSP"
"2534",68442,1478400,2010-03-25,"^BVSP"
"2535",68683,1771400,2010-03-26,"^BVSP"
"2536",69939,1528000,2010-03-29,"^BVSP"
"2537",69960,1490000,2010-03-30,"^BVSP"
"2538",70372,1676800,2010-03-31,"^BVSP"
"2539",71136,1552800,2010-04-01,"^BVSP"
"2540",71290,1316000,2010-04-05,"^BVSP"
"2541",71096,1697000,2010-04-06,"^BVSP"
"2542",70793,1720400,2010-04-07,"^BVSP"
"2543",71785,1701800,2010-04-08,"^BVSP"
"2544",71417,1680000,2010-04-09,"^BVSP"
"2545",70614,1471600,2010-04-12,"^BVSP"
"2546",70792,1634200,2010-04-13,"^BVSP"
"2547",71035,1758800,2010-04-14,"^BVSP"
"2548",70524,2264600,2010-04-15,"^BVSP"
"2549",69421,2043800,2010-04-16,"^BVSP"
"2550",69098,1722000,2010-04-19,"^BVSP"
"2551",69318,1750200,2010-04-20,"^BVSP"
"2552",69386,1787200,2010-04-22,"^BVSP"
"2553",69509,1366800,2010-04-23,"^BVSP"
"2554",68872,1179400,2010-04-26,"^BVSP"
"2555",66511,2062200,2010-04-27,"^BVSP"
"2556",66656,1855600,2010-04-28,"^BVSP"
"2557",67978,1609400,2010-04-29,"^BVSP"
"2558",67530,2120200,2010-04-30,"^BVSP"
"2559",67119,1776000,2010-05-03,"^BVSP"
"2560",64869,2820000,2010-05-04,"^BVSP"
"2561",64914,2681200,2010-05-05,"^BVSP"
"2562",63414,3207600,2010-05-06,"^BVSP"
"2563",62871,2903400,2010-05-07,"^BVSP"
"2564",65453,2377400,2010-05-10,"^BVSP"
"2565",64425,2401600,2010-05-11,"^BVSP"
"2566",65224,1981400,2010-05-12,"^BVSP"
"2567",64788,1798200,2010-05-13,"^BVSP"
"2568",63412,2220800,2010-05-14,"^BVSP"
"2569",62866,2746000,2010-05-17,"^BVSP"
"2570",60841,2787000,2010-05-18,"^BVSP"
"2571",59689,3203000,2010-05-19,"^BVSP"
"2572",58192,3369200,2010-05-20,"^BVSP"
"2573",60259,2558200,2010-05-21,"^BVSP"
"2574",59915,1792600,2010-05-24,"^BVSP"
"2575",59184,2477800,2010-05-25,"^BVSP"
"2576",60190,3638600,2010-05-26,"^BVSP"
"2577",62092,2388000,2010-05-27,"^BVSP"
"2578",61947,2081600,2010-05-28,"^BVSP"
"2579",63047,1197600,2010-05-31,"^BVSP"
"2580",61841,2253800,2010-06-01,"^BVSP"
"2581",62943,1878400,2010-06-02,"^BVSP"
"2582",61676,1691000,2010-06-04,"^BVSP"
"2583",61183,1627000,2010-06-07,"^BVSP"
"2584",61856,1605200,2010-06-08,"^BVSP"
"2585",61479,1736400,2010-06-09,"^BVSP"
"2586",63049,1717000,2010-06-10,"^BVSP"
"2587",63605,1345800,2010-06-11,"^BVSP"
"2588",63533,1793600,2010-06-14,"^BVSP"
"2589",64442,1267200,2010-06-15,"^BVSP"
"2590",64751,2441000,2010-06-16,"^BVSP"
"2591",64541,1888800,2010-06-17,"^BVSP"
"2592",64438,1871800,2010-06-18,"^BVSP"
"2593",64829,1623000,2010-06-21,"^BVSP"
"2594",64811,1931800,2010-06-22,"^BVSP"
"2595",65160,1762200,2010-06-23,"^BVSP"
"2596",63937,1786400,2010-06-24,"^BVSP"
"2597",64824,1257200,2010-06-25,"^BVSP"
"2598",64225,943200,2010-06-28,"^BVSP"
"2599",61978,2196000,2010-06-29,"^BVSP"
"2600",60936,1958400,2010-06-30,"^BVSP"
"2601",61236,2130000,2010-07-01,"^BVSP"
"2602",61430,1143800,2010-07-02,"^BVSP"
"2603",60865,760000,2010-07-05,"^BVSP"
"2604",62065,1786600,2010-07-06,"^BVSP"
"2605",63284,1732200,2010-07-07,"^BVSP"
"2606",63476,1658000,2010-07-08,"^BVSP"
"2607",62960,1229000,2010-07-12,"^BVSP"
"2608",63686,1583800,2010-07-13,"^BVSP"
"2609",63479,1450400,2010-07-14,"^BVSP"
"2610",63489,1564800,2010-07-15,"^BVSP"
"2611",62339,1326400,2010-07-16,"^BVSP"
"2612",63297,1276400,2010-07-19,"^BVSP"
"2613",64463,2429400,2010-07-20,"^BVSP"
"2614",64477,1821800,2010-07-21,"^BVSP"
"2615",65748,2320600,2010-07-22,"^BVSP"
"2616",66323,1540000,2010-07-23,"^BVSP"
"2617",66443,1234400,2010-07-26,"^BVSP"
"2618",66674,1601800,2010-07-27,"^BVSP"
"2619",66808,1939400,2010-07-28,"^BVSP"
"2620",66954,2160200,2010-07-29,"^BVSP"
"2621",67515,2088400,2010-07-30,"^BVSP"
"2622",68517,1766600,2010-08-02,"^BVSP"
"2623",67997,1900000,2010-08-03,"^BVSP"
"2624",68272,1875200,2010-08-04,"^BVSP"
"2625",68412,1611600,2010-08-05,"^BVSP"
"2626",68095,1513200,2010-08-06,"^BVSP"
"2627",67862,1254800,2010-08-09,"^BVSP"
"2628",67223,1625400,2010-08-10,"^BVSP"
"2629",65790,1732800,2010-08-11,"^BVSP"
"2630",65966,1546600,2010-08-12,"^BVSP"
"2631",66264,1841200,2010-08-13,"^BVSP"
"2632",66702,1394800,2010-08-16,"^BVSP"
"2633",67584,1747000,2010-08-17,"^BVSP"
"2634",67638,2367000,2010-08-18,"^BVSP"
"2635",66887,1920000,2010-08-19,"^BVSP"
"2636",66677,1414600,2010-08-20,"^BVSP"
"2637",65982,1379600,2010-08-23,"^BVSP"
"2638",65156,1604200,2010-08-24,"^BVSP"
"2639",64803,1753000,2010-08-25,"^BVSP"
"2640",63867,1773400,2010-08-26,"^BVSP"
"2641",65585,1764000,2010-08-27,"^BVSP"
"2642",64261,1286400,2010-08-30,"^BVSP"
"2643",65145,3284800,2010-08-31,"^BVSP"
"2644",67073,2509000,2010-09-01,"^BVSP"
"2645",66808,1601200,2010-09-02,"^BVSP"
"2646",66679,2019200,2010-09-03,"^BVSP"
"2647",66747,651400,2010-09-06,"^BVSP"
"2648",66407,1716000,2010-09-08,"^BVSP"
"2649",66624,1438800,2010-09-09,"^BVSP"
"2650",66807,1561000,2010-09-10,"^BVSP"
"2651",68031,2144400,2010-09-13,"^BVSP"
"2652",67692,2594000,2010-09-14,"^BVSP"
"2653",68107,2234200,2010-09-15,"^BVSP"
"2654",67663,1464400,2010-09-16,"^BVSP"
"2655",67089,1629400,2010-09-17,"^BVSP"
"2656",68190,1775200,2010-09-20,"^BVSP"
"2657",67719,1734000,2010-09-21,"^BVSP"
"2658",68325,2495200,2010-09-22,"^BVSP"
"2659",68794,3305200,2010-09-23,"^BVSP"
"2660",68196,3441000,2010-09-24,"^BVSP"
"2661",68816,2138600,2010-09-27,"^BVSP"
"2662",69228,1851800,2010-09-28,"^BVSP"
"2663",69228,3067200,2010-09-29,"^BVSP"
"2664",69430,2466200,2010-09-30,"^BVSP"
"2665",70229,2452600,2010-10-01,"^BVSP"
"2666",70385,1876800,2010-10-04,"^BVSP"
"2667",71283,2713000,2010-10-05,"^BVSP"
"2668",70541,2780600,2010-10-06,"^BVSP"
"2669",69918,2587200,2010-10-07,"^BVSP"
"2670",70809,2136000,2010-10-08,"^BVSP"
"2671",70946,1169000,2010-10-11,"^BVSP"
"2672",71675,2985000,2010-10-13,"^BVSP"
"2673",71692,2633000,2010-10-14,"^BVSP"
"2674",71830,2015200,2010-10-15,"^BVSP"
"2675",71736,2111600,2010-10-18,"^BVSP"
"2676",69864,2495200,2010-10-19,"^BVSP"
"2677",70405,2407200,2010-10-20,"^BVSP"
"2678",69652,2587800,2010-10-21,"^BVSP"
"2679",69530,2421600,2010-10-22,"^BVSP"
"2680",69580,3836000,2010-10-25,"^BVSP"
"2681",70740,2576800,2010-10-26,"^BVSP"
"2682",70569,2202600,2010-10-27,"^BVSP"
"2683",70320,2230200,2010-10-28,"^BVSP"
"2684",70673,2208800,2010-10-29,"^BVSP"
"2685",71561,1555000,2010-11-01,"^BVSP"
"2686",71905,2145800,2010-11-03,"^BVSP"
"2687",72996,2175800,2010-11-04,"^BVSP"
"2688",72607,1732000,2010-11-05,"^BVSP"
"2689",72657,1077600,2010-11-08,"^BVSP"
"2690",71679,1505000,2010-11-09,"^BVSP"
"2691",71638,0,2010-11-10,"^BVSP"
"2692",71195,1353200,2010-11-11,"^BVSP"
"2693",70367,1188600,2010-11-12,"^BVSP"
"2694",69192,2240800,2010-11-16,"^BVSP"
"2695",69709,0,2010-11-17,"^BVSP"
"2696",70781,1881600,2010-11-18,"^BVSP"
"2697",70898,1506400,2010-11-19,"^BVSP"
"2698",69633,1739200,2010-11-22,"^BVSP"
"2699",67953,2080600,2010-11-23,"^BVSP"
"2700",69629,1990600,2010-11-24,"^BVSP"
"2701",69362,981600,2010-11-25,"^BVSP"
"2702",68226,1564800,2010-11-26,"^BVSP"
"2703",67908,1777800,2010-11-29,"^BVSP"
"2704",67705,2159200,2010-11-30,"^BVSP"
"2705",69346,0,2010-12-01,"^BVSP"
"2706",69527,2111800,2010-12-02,"^BVSP"
"2707",69766,2828000,2010-12-03,"^BVSP"
"2708",69552,0,2010-12-06,"^BVSP"
"2709",69338,0,2010-12-07,"^BVSP"
"2710",68175,2671600,2010-12-08,"^BVSP"
"2711",67879,2447200,2010-12-09,"^BVSP"
"2712",68342,0,2010-12-10,"^BVSP"
"2713",69126,0,2010-12-13,"^BVSP"
"2714",68743,0,2010-12-14,"^BVSP"
"2715",67870,2962400,2010-12-15,"^BVSP"
"2716",67306,2401400,2010-12-16,"^BVSP"
"2717",67981,0,2010-12-17,"^BVSP"
"2718",67264,2352800,2010-12-20,"^BVSP"
"2719",68215,1897400,2010-12-21,"^BVSP"
"2720",68471,1656800,2010-12-22,"^BVSP"
"2721",68486,1229400,2010-12-23,"^BVSP"
"2722",67803,1035400,2010-12-27,"^BVSP"
"2723",68041,0,2010-12-28,"^BVSP"
"2724",68952,1307800,2010-12-29,"^BVSP"
"2725",69305,2102200,2010-12-30,"^BVSP"
"2726",69962,1862400,2011-01-03,"^BVSP"
"2727",70318,2427200,2011-01-04,"^BVSP"
"2728",71091,2309200,2011-01-05,"^BVSP"
"2729",70579,2546000,2011-01-06,"^BVSP"
"2730",70057,1761000,2011-01-07,"^BVSP"
"2731",70127,1610800,2011-01-10,"^BVSP"
"2732",70423,2138000,2011-01-11,"^BVSP"
"2733",71633,2516000,2011-01-12,"^BVSP"
"2734",70721,2237800,2011-01-13,"^BVSP"
"2735",70940,1806600,2011-01-14,"^BVSP"
"2736",70609,1538600,2011-01-17,"^BVSP"
"2737",70920,1877400,2011-01-18,"^BVSP"
"2738",70058,1884800,2011-01-19,"^BVSP"
"2739",69562,2169600,2011-01-20,"^BVSP"
"2740",69133,2071800,2011-01-21,"^BVSP"
"2741",69427,1474400,2011-01-24,"^BVSP"
"2742",68709,2542400,2011-01-26,"^BVSP"
"2743",68051,2304400,2011-01-27,"^BVSP"
"2744",66698,2544000,2011-01-28,"^BVSP"
"2745",66575,2253800,2011-01-31,"^BVSP"
"2746",67847,2114000,2011-02-01,"^BVSP"
"2747",66688,2551400,2011-02-02,"^BVSP"
"2748",66765,2380800,2011-02-03,"^BVSP"
"2749",65269,2676800,2011-02-04,"^BVSP"
"2750",65362,1980400,2011-02-07,"^BVSP"
"2751",65771,2764000,2011-02-08,"^BVSP"
"2752",64218,2811400,2011-02-09,"^BVSP"
"2753",64578,2356400,2011-02-10,"^BVSP"
"2754",65756,2396400,2011-02-11,"^BVSP"
"2755",66558,1945000,2011-02-14,"^BVSP"
"2756",66341,2355400,2011-02-15,"^BVSP"
"2757",67571,2672400,2011-02-16,"^BVSP"
"2758",67685,2147800,2011-02-17,"^BVSP"
"2759",68067,1944000,2011-02-18,"^BVSP"
"2760",67259,1453000,2011-02-21,"^BVSP"
"2761",66440,3045400,2011-02-22,"^BVSP"
"2762",66910,3335000,2011-02-23,"^BVSP"
"2763",66949,2699200,2011-02-24,"^BVSP"
"2764",66903,2394600,2011-02-25,"^BVSP"
"2765",67383,2640400,2011-02-28,"^BVSP"
"2766",66243,2166400,2011-03-01,"^BVSP"
"2767",67282,2518600,2011-03-02,"^BVSP"
"2768",68146,2254600,2011-03-03,"^BVSP"
"2769",68012,1840000,2011-03-04,"^BVSP"
"2770",67264,1407600,2011-03-09,"^BVSP"
"2771",66041,2375000,2011-03-10,"^BVSP"
"2772",66685,2491000,2011-03-11,"^BVSP"
"2773",67169,1874200,2011-03-14,"^BVSP"
"2774",67005,2852200,2011-03-15,"^BVSP"
"2775",66003,3056800,2011-03-16,"^BVSP"
"2776",66216,1985000,2011-03-17,"^BVSP"
"2777",66880,2842800,2011-03-18,"^BVSP"
"2778",66690,2557400,2011-03-21,"^BVSP"
"2779",67578,2357800,2011-03-22,"^BVSP"
"2780",67796,2145600,2011-03-23,"^BVSP"
"2781",67533,1819800,2011-03-24,"^BVSP"
"2782",67766,2223800,2011-03-25,"^BVSP"
"2783",67193,1444400,2011-03-28,"^BVSP"
"2784",67419,1768200,2011-03-29,"^BVSP"
"2785",67997,1859800,2011-03-30,"^BVSP"
"2786",68587,2124400,2011-03-31,"^BVSP"
"2787",69268,2397400,2011-04-01,"^BVSP"
"2788",69704,1200,2011-04-04,"^BVSP"
"2789",69838,0,2011-04-05,"^BVSP"
"2790",69037,0,2011-04-06,"^BVSP"
"2791",69176,0,2011-04-07,"^BVSP"
"2792",68718,2111400,2011-04-08,"^BVSP"
"2793",68164,2173800,2011-04-11,"^BVSP"
"2794",66896,2525800,2011-04-12,"^BVSP"
"2795",66486,2515200,2011-04-13,"^BVSP"
"2796",66279,2259000,2011-04-14,"^BVSP"
"2797",66684,2145800,2011-04-15,"^BVSP"
"2798",65415,3060400,2011-04-18,"^BVSP"
"2799",66158,2214400,2011-04-19,"^BVSP"
"2800",67058,2397400,2011-04-20,"^BVSP"
"2801",66972,1385800,2011-04-25,"^BVSP"
"2802",67144,1726600,2011-04-26,"^BVSP"
"2803",66264,2151200,2011-04-27,"^BVSP"
"2804",65673,3090000,2011-04-28,"^BVSP"
"2805",66133,2645000,2011-04-29,"^BVSP"
"2806",65463,2306800,2011-05-02,"^BVSP"
"2807",64318,2235400,2011-05-03,"^BVSP"
"2808",63616,2490000,2011-05-04,"^BVSP"
"2809",63407,2806000,2011-05-05,"^BVSP"
"2810",64417,2690000,2011-05-06,"^BVSP"
"2811",64622,1880800,2011-05-09,"^BVSP"
"2812",64877,1982600,2011-05-10,"^BVSP"
"2813",63776,2458400,2011-05-11,"^BVSP"
"2814",64003,2486800,2011-05-12,"^BVSP"
"2815",63235,2667400,2011-05-13,"^BVSP"
"2816",62830,2459600,2011-05-16,"^BVSP"
"2817",63673,2210800,2011-05-17,"^BVSP"
"2818",62841,2488000,2011-05-18,"^BVSP"
"2819",62367,2291200,2011-05-19,"^BVSP"
"2820",62597,2087000,2011-05-20,"^BVSP"
"2821",62345,1767600,2011-05-23,"^BVSP"
"2822",63337,2006400,2011-05-24,"^BVSP"
"2823",63388,1918600,2011-05-25,"^BVSP"
"2824",64099,2397000,2011-05-26,"^BVSP"
"2825",64295,1672000,2011-05-27,"^BVSP"
"2826",63954,629000,2011-05-30,"^BVSP"
"2827",64620,2428400,2011-05-31,"^BVSP"
"2828",63411,2158200,2011-06-01,"^BVSP"
"2829",64218,2135600,2011-06-02,"^BVSP"
"2830",64341,2155800,2011-06-03,"^BVSP"
"2831",63068,1822400,2011-06-06,"^BVSP"
"2832",63218,2089600,2011-06-07,"^BVSP"
"2833",63033,1805800,2011-06-08,"^BVSP"
"2834",63469,1946800,2011-06-09,"^BVSP"
"2835",62697,1688200,2011-06-10,"^BVSP"
"2836",62023,1397200,2011-06-13,"^BVSP"
"2837",62205,1762400,2011-06-14,"^BVSP"
"2838",61604,2668000,2011-06-15,"^BVSP"
"2839",60881,1991000,2011-06-16,"^BVSP"
"2840",61060,1974600,2011-06-17,"^BVSP"
"2841",61168,2019800,2011-06-20,"^BVSP"
"2842",61424,1696600,2011-06-21,"^BVSP"
"2843",61194,1863400,2011-06-22,"^BVSP"
"2844",61017,1449000,2011-06-24,"^BVSP"
"2845",61217,1634000,2011-06-27,"^BVSP"
"2846",62303,1796400,2011-06-28,"^BVSP"
"2847",62334,1873400,2011-06-29,"^BVSP"
"2848",62404,1814000,2011-06-30,"^BVSP"
"2849",63394,2376200,2011-07-01,"^BVSP"
"2850",63891,1000400,2011-07-04,"^BVSP"
"2851",63039,1937800,2011-07-05,"^BVSP"
"2852",62565,1612600,2011-07-06,"^BVSP"
"2853",62207,1865000,2011-07-07,"^BVSP"
"2854",61513,1670600,2011-07-08,"^BVSP"
"2855",60224,1773200,2011-07-11,"^BVSP"
"2856",59705,1946200,2011-07-12,"^BVSP"
"2857",60670,2284200,2011-07-13,"^BVSP"
"2858",59679,2363400,2011-07-14,"^BVSP"
"2859",59478,1960200,2011-07-15,"^BVSP"
"2860",58838,1956400,2011-07-18,"^BVSP"
"2861",59082,1888000,2011-07-19,"^BVSP"
"2862",59120,1946000,2011-07-20,"^BVSP"
"2863",60263,2159600,2011-07-21,"^BVSP"
"2864",60270,1809600,2011-07-22,"^BVSP"
"2865",59971,1772400,2011-07-25,"^BVSP"
"2866",59340,2174800,2011-07-26,"^BVSP"
"2867",58288,2619000,2011-07-27,"^BVSP"
"2868",58708,2234000,2011-07-28,"^BVSP"
"2869",58823,2366400,2011-07-29,"^BVSP"
"2870",58536,2109400,2011-08-01,"^BVSP"
"2871",57311,2696200,2011-08-02,"^BVSP"
"2872",56017,3491800,2011-08-03,"^BVSP"
"2873",52811,4455400,2011-08-04,"^BVSP"
"2874",52949,4320600,2011-08-05,"^BVSP"
"2875",48668,4894600,2011-08-08,"^BVSP"
"2876",51151,5268200,2011-08-09,"^BVSP"
"2877",51395,4358800,2011-08-10,"^BVSP"
"2878",53343,4066000,2011-08-11,"^BVSP"
"2879",53473,3269800,2011-08-12,"^BVSP"
"2880",54652,2540600,2011-08-15,"^BVSP"
"2881",54324,2464600,2011-08-16,"^BVSP"
"2882",55073,3160600,2011-08-17,"^BVSP"
"2883",53134,3120400,2011-08-18,"^BVSP"
"2884",52448,2577200,2011-08-19,"^BVSP"
"2885",52440,2140800,2011-08-22,"^BVSP"
"2886",53787,2679000,2011-08-23,"^BVSP"
"2887",53796,2492200,2011-08-24,"^BVSP"
"2888",52953,2381200,2011-08-25,"^BVSP"
"2889",53351,2223000,2011-08-26,"^BVSP"
"2890",54861,2293800,2011-08-29,"^BVSP"
"2891",55385,2343400,2011-08-30,"^BVSP"
"2892",56495,2940000,2011-08-31,"^BVSP"
"2893",58118,4013600,2011-09-01,"^BVSP"
"2894",56532,3147400,2011-09-02,"^BVSP"
"2895",54998,1609000,2011-09-05,"^BVSP"
"2896",56607,2846800,2011-09-06,"^BVSP"
"2897",57624,2757000,2011-09-08,"^BVSP"
"2898",55778,2481800,2011-09-09,"^BVSP"
"2899",55685,2376200,2011-09-12,"^BVSP"
"2900",55544,2099400,2011-09-13,"^BVSP"
"2901",56286,2836200,2011-09-14,"^BVSP"
"2902",56381,2136800,2011-09-15,"^BVSP"
"2903",57210,1970000,2011-09-16,"^BVSP"
"2904",57103,2328200,2011-09-19,"^BVSP"
"2905",56379,2677000,2011-09-20,"^BVSP"
"2906",55982,2777000,2011-09-21,"^BVSP"
"2907",53280,3603600,2011-09-22,"^BVSP"
"2908",53230,2689200,2011-09-23,"^BVSP"
"2909",53748,2143200,2011-09-26,"^BVSP"
"2910",53920,2454200,2011-09-27,"^BVSP"
"2911",53270,2340800,2011-09-28,"^BVSP"
"2912",53385,2304800,2011-09-29,"^BVSP"
"2913",52324,3072600,2011-09-30,"^BVSP"
"2914",50792,3112400,2011-10-03,"^BVSP"
"2915",50686,4038800,2011-10-04,"^BVSP"
"2916",51014,2830400,2011-10-05,"^BVSP"
"2917",52290,3145600,2011-10-06,"^BVSP"
"2918",51244,2627200,2011-10-07,"^BVSP"
"2919",53273,2180600,2011-10-10,"^BVSP"
"2920",53838,2845400,2011-10-11,"^BVSP"
"2921",54601,3574200,2011-10-13,"^BVSP"
"2922",55030,2323200,2011-10-14,"^BVSP"
"2923",53911,2366200,2011-10-17,"^BVSP"
"2924",55032,2540000,2011-10-18,"^BVSP"
"2925",54966,2430800,2011-10-19,"^BVSP"
"2926",54010,2282800,2011-10-20,"^BVSP"
"2927",55255,2151200,2011-10-21,"^BVSP"
"2928",56892,2656000,2011-10-24,"^BVSP"
"2929",56286,2262800,2011-10-25,"^BVSP"
"2930",57144,2172400,2011-10-26,"^BVSP"
"2931",59270,3665800,2011-10-27,"^BVSP"
"2932",59513,2388000,2011-10-28,"^BVSP"
"2933",58338,2258000,2011-10-31,"^BVSP"
"2934",57323,2827600,2011-11-01,"^BVSP"
"2935",58196,2445800,2011-11-03,"^BVSP"
"2936",58670,1946600,2011-11-04,"^BVSP"
"2937",59199,1869400,2011-11-07,"^BVSP"
"2938",59026,1934000,2011-11-08,"^BVSP"
"2939",57550,2623000,2011-11-09,"^BVSP"
"2940",57322,1959000,2011-11-10,"^BVSP"
"2941",58547,2136400,2011-11-11,"^BVSP"
"2942",58258,1791000,2011-11-14,"^BVSP"
"2943",58560,2703800,2011-11-16,"^BVSP"
"2944",56989,3054600,2011-11-17,"^BVSP"
"2945",56731,2297200,2011-11-18,"^BVSP"
"2946",56285,2894800,2011-11-21,"^BVSP"
"2947",55878,2681600,2011-11-22,"^BVSP"
"2948",54972,2429400,2011-11-23,"^BVSP"
"2949",55280,1410200,2011-11-24,"^BVSP"
"2950",54894,1815000,2011-11-25,"^BVSP"
"2951",56017,2271000,2011-11-28,"^BVSP"
"2952",55300,2822000,2011-11-29,"^BVSP"
"2953",56875,4893000,2011-11-30,"^BVSP"
"2954",58143,3297000,2011-12-01,"^BVSP"
"2955",57886,2985600,2011-12-02,"^BVSP"
"2956",58910,2535200,2011-12-05,"^BVSP"
"2957",59536,2178000,2011-12-06,"^BVSP"
"2958",58663,2171800,2011-12-07,"^BVSP"
"2959",57455,2720800,2011-12-08,"^BVSP"
"2960",58236,1946400,2011-12-09,"^BVSP"
"2961",57347,2502200,2011-12-12,"^BVSP"
"2962",57495,2901200,2011-12-13,"^BVSP"
"2963",56647,4140400,2011-12-14,"^BVSP"
"2964",56331,2605800,2011-12-15,"^BVSP"
"2965",56097,2440000,2011-12-16,"^BVSP"
"2966",55298,2833400,2011-12-19,"^BVSP"
"2967",56865,3233000,2011-12-20,"^BVSP"
"2968",56653,2264400,2011-12-21,"^BVSP"
"2969",57348,2289000,2011-12-22,"^BVSP"
"2970",57701,1767200,2011-12-23,"^BVSP"
"2971",57669,0,2011-12-26,"^BVSP"
"2972",58005,1616600,2011-12-27,"^BVSP"
"2973",56534,1612000,2011-12-28,"^BVSP"
"2974",56754,2779200,2011-12-29,"^BVSP"
"2975",57829,2614600,2012-01-02,"^BVSP"
"2976",59265,3083000,2012-01-03,"^BVSP"
"2977",59365,2252000,2012-01-04,"^BVSP"
"2978",58546,2351200,2012-01-05,"^BVSP"
"2979",58600,1659200,2012-01-06,"^BVSP"
"2980",59083,2244600,2012-01-09,"^BVSP"
"2981",59806,2689200,2012-01-10,"^BVSP"
"2982",59962,2245200,2012-01-11,"^BVSP"
"2983",59921,2145600,2012-01-12,"^BVSP"
"2984",59147,5624200,2012-01-13,"^BVSP"
