ref_date,price_close,ret_adjusted_prices
1951-01-19,21.360001,-0.0018691121495326701
1951-01-22,21.18,-0.008427012714091187
1951-01-23,21.26,0.0037771482530690736
1951-01-24,21.16,-0.004703668861712251
1951-01-25,21.030001,-0.006143620037807218
1951-01-26,21.26,0.010936708942619777
1951-01-29,21.67,0.019285042333019753
1951-01-30,21.74,0.0032302722658050786
1951-01-31,21.66,-0.0036798528058876734
1951-02-01,21.77,0.005078485687904033
1951-02-02,21.959999,0.008727560863573736
1951-02-05,22.200001,0.010929053320995141
1951-02-06,22.120001,-0.0036036034412791906
1951-02-07,21.99,-0.005877079300312893
1951-02-08,22.09,0.004547521600727578
1951-02-09,22.17,0.00362154821186067
1951-02-13,22.18,4.510599909786084e-4
1951-02-14,22.120001,-0.002705094679891884
1951-02-15,22,-0.005424999754746751
1951-02-16,22.129999,0.005909045454545625
1951-02-19,21.83,-0.013556213897705227
1951-02-20,21.790001,-0.0018322950068712096
1951-02-21,21.860001,0.0032124826428414632
1951-02-23,21.92,0.0027446933785593153
1951-02-26,21.93,4.5620437956195303e-4
1951-02-27,21.76,-0.007751937984496027
1951-02-28,21.799999,0.0018381893382350967
1951-03-01,21.85,0.002293623958423252
1951-03-02,21.93,0.0036613272311212253
1951-03-05,21.790001,-0.006383903328773366
1951-03-06,21.790001,0
1951-03-07,21.860001,0.0032124826428414632
1951-03-08,21.950001,0.004117108686316984
1951-03-09,21.950001,0
1951-03-12,21.700001,-0.01138952112120628
1951-03-13,21.41,-0.013364100766631304
1951-03-14,21.25,-0.007473143390938852
1951-03-15,21.290001,0.0018823999999999508
1951-03-16,21.639999,0.01643954831190464
1951-03-19,21.559999,-0.0036968578418140607
1951-03-20,21.52,-0.0018552412734342827
1951-03-21,21.639999,0.005576161710037164
1951-03-22,21.73,0.004159011282763858
1951-03-26,21.530001,-0.009203819604233887
1951-03-27,21.51,-9.289827715287524e-4
1951-03-28,21.26,-0.011622501162250165
1951-03-29,21.33,0.0032925682031983428
1951-03-30,21.48,0.007032348804500765
1951-04-02,21.32,-0.007448789571694592
1951-04-03,21.26,-0.0028142589118198558
1951-04-04,21.4,0.0065851364063969076
1951-04-05,21.690001,0.013551448598130955
1951-04-06,21.719999,0.0013830335922990766
1951-04-09,21.68,-0.0018415746704224523
1951-04-10,21.65,-0.0013837638376383854
1951-04-11,21.639999,-4.6193995381060837e-4
1951-04-12,21.83,0.008780083585031573
1951-04-13,22.09,0.011910215300045879
1951-04-16,22.040001,-0.002263422363060208
1951-04-17,22.09,0.002268557065854937
1951-04-18,22.129999,0.0018107288365776242
1951-04-19,22.040001,-0.004066787350510137
1951-04-20,22.040001,0
1951-04-23,22.049999,4.5362974348317486e-4
1951-04-24,21.959999,-0.0040816328381693134
1951-04-25,21.969999,4.5537342692969496e-4
1951-04-26,22.16,0.008648202487401058
1951-04-27,22.389999,0.010379016245487316
1951-04-30,22.43,0.001786556578229348
1951-05-01,22.530001,0.004458359340169471
1951-05-02,22.620001,0.003994673591004361
1951-05-03,22.809999,0.008399557542017932
1951-05-04,22.77,-0.0017535730711781827
1951-05-07,22.629999,-0.0061484848484847365
1951-05-08,22.610001,-8.836942502737921e-4
1951-05-09,22.639999,0.0013267580129694423
1951-05-10,22.51,-0.0057420055539754156
1951-05-11,22.33,-0.007996446023989523
1951-05-14,22.18,-0.00671742051052393
1951-05-15,21.76,-0.018935978358881833
1951-05-16,21.690001,-0.0032168658088236324
1951-05-17,21.91,0.01014287643416889
1951-05-18,21.51,-0.018256503879507058
1951-05-21,21.459999,-0.0023245467224547456
1951-05-22,21.360001,-0.004659739266530183
1951-05-23,21.16,-0.009363342258270513
1951-05-24,21.049999,-0.005198534971644686
1951-05-25,21.030001,-9.500237981009407e-4
1951-05-28,21.209999,0.00855910563199691
1951-05-29,21.35,0.006600707524785809
1951-05-31,21.52,0.007962529274004648
1951-06-01,21.48,-0.0018587360594795044
1951-06-04,21.24,-0.011173184357541999
1951-06-05,21.33,0.004237288135593209
1951-06-06,21.48,0.007032348804500765
1951-06-07,21.559999,0.003724348230912611
1951-06-08,21.49,-0.003246707015153505
1951-06-11,21.610001,0.005584039087948023
1951-06-12,21.52,-0.004164784629116847
1951-06-13,21.549999,0.0013940055762082793
1951-06-14,21.84,0.013457123594298182
1951-06-15,22.040001,0.00915755494505488
1951-06-18,22.049999,4.5362974348317486e-4
1951-06-19,22.02,-0.0013604989279137891
1951-06-20,21.91,-0.004995458673932807
1951-06-21,21.780001,-0.0059333181195802
1951-06-22,21.549999,-0.01056023826628838
1951-06-25,21.290001,-0.012064872949646088
1951-06-26,21.299999,4.696101235504013e-4
1951-06-27,21.370001,0.003286479027534206
1951-06-28,21.1,-0.01263458059735223
1951-06-29,20.959999,-0.006635118483412361
1951-07-02,21.1,0.006679437341576389
1951-07-03,21.23,0.006161137440758191
1951-07-05,21.639999,0.019312246820536894
1951-07-06,21.639999,0
1951-07-09,21.73,0.004159011282763858
1951-07-10,21.629999,-0.0046019788311090215
1951-07-11,21.68,0.002311650592309311
1951-07-12,21.799999,0.005535009225092313
1951-07-13,21.98,0.008256926984262725
1951-07-16,21.73,-0.011373976342129222
1951-07-17,21.92,0.008743672342383935
1951-07-18,21.879999,-0.001824863138686128
1951-07-19,21.84,-0.0018281079446119675
1951-07-20,21.879999,0.00183145604395607
1951-07-23,22.1,0.01005489077033328
1951-07-24,22.440001,0.015384660633483982
1951-07-25,22.32,-0.005347637907859193
1951-07-26,22.469999,0.006720385304659571
1951-07-27,22.530001,0.002670316095697123
1951-07-30,22.629999,0.004438437441702803
1951-07-31,22.4,-0.010163456039039231
1951-08-01,22.51,0.004910714285714324
1951-08-02,22.82,0.013771657041314889
1951-08-03,22.85,0.0013146362839615566
1951-08-06,23.01,0.0070021881838073785
1951-08-07,23.030001,8.692307692306223e-4
1951-08-08,22.93,-0.004342205629951912
1951-08-09,22.84,-0.003924989097252474
1951-08-10,22.790001,-0.0021890980735551624
1951-08-13,22.799999,4.38701165480504e-4
1951-08-14,22.700001,-0.00438587738534546
1951-08-15,22.790001,0.003964757534592245
1951-08-16,22.870001,0.003510311386120568
1951-08-17,22.940001,0.0030607781783655863
1951-08-20,22.93,-4.3596336373308286e-4
1951-08-21,22.83,-0.004361098996947255
1951-08-22,22.75,-0.003504161191414723
1951-08-23,22.9,0.00659340659340657
1951-08-24,22.879999,-8.734061135370341e-4
1951-08-27,22.85,-0.0013111451622004333
1951-08-28,22.9,0.002188183807439792
1951-08-29,23.08,0.007860262008733576
1951-08-30,23.24,0.006932409012131657
1951-08-31,23.280001,0.0017212134251289868
1951-09-04,23.280001,0
1951-09-05,23.42,0.0060137024908204495
1951-09-06,23.469999,0.00213488471391976
1951-09-07,23.530001,0.00255654037309494
1951-09-10,23.620001,0.0038249042148361667
1951-09-11,23.5,-0.005080482426736532
1951-09-12,23.6,0.004255319148936287
1951-09-13,23.709999,0.004660974576271126
1951-09-14,23.690001,-8.434416214020413e-4
1951-09-17,23.620001,-0.0029548331382510673
1951-09-18,23.59,-0.0012701523594346176
1951-09-19,23.59,0
1951-09-20,23.57,-8.478168715557732e-4
1951-09-21,23.4,-0.007212558336868957
1951-09-24,23.299999,-0.004273547008546985
1951-09-25,23.379999,0.0034334765422092683
1951-09-26,23.4,8.554748013460678e-4
1951-09-27,23.27,-0.005555555555555536
1951-09-28,23.26,-4.2973785990541025e-4
1951-10-01,23.469999,0.00902833190025798
1951-10-02,23.639999,0.007243289614115467
1951-10-03,23.790001,0.006345262535755625
1951-10-04,23.719999,-0.0029424967237285937
1951-10-05,23.780001,0.00252959538489006
1951-10-08,23.75,-0.0012616063388726229
1951-10-09,23.65,-0.004210526315789553
1951-10-10,23.610001,-0.001691289640591842
1951-10-11,23.700001,0.0038119439300319247
1951-10-15,23.85,0.006329071462908509
1951-10-16,23.77,-0.0033542976939203717
1951-10-17,23.690001,-0.003365544804375342
1951-10-18,23.67,-8.442802514021519e-4
1951-10-19,23.32,-0.014786649767638438
1951-10-22,22.75,-0.024442538593482
1951-10-23,22.84,0.003956043956043986
1951-10-24,23.030001,0.008318782837127836
1951-10-25,22.959999,-0.0030396003890750256
1951-10-26,22.809999,-0.006533101329838864
1951-10-29,22.690001,-0.005260763053957285
1951-10-30,22.66,-0.0013222123701095434
1951-10-31,22.940001,0.012356619593998142
1951-11-01,23.1,0.006974672756117295
1951-11-02,22.93,-0.007359307359307454
1951-11-05,22.82,-0.004797208896641925
1951-11-07,22.49,-0.014460999123575902
1951-11-08,22.469999,-8.893285904845172e-4
1951-11-09,22.75,0.012461104248380206
1951-11-13,22.790001,0.0017582857142857122
1951-11-14,22.85,0.002632689660698073
1951-11-15,22.84,-4.376367614880028e-4
1951-11-16,22.82,-8.756567425568518e-4
1951-11-19,22.73,-0.003943908851884337
1951-11-20,22.68,-0.002199736031676225
1951-11-21,22.639999,-0.0017637125220458794
1951-11-23,22.4,-0.010600663012396816
1951-11-26,22.43,0.001339285714285765
1951-11-27,22.66,0.010254123941150217
1951-11-28,22.610001,-0.0022064872021182458
1951-11-29,22.67,0.002653648710586154
1951-11-30,22.879999,0.009263299514777223
1951-12-03,23.01,0.005681862136444948
1951-12-04,23.139999,0.005649674054758691
1951-12-05,23.07,-0.003025021738332745
1951-12-06,23.34,0.011703511053315907
1951-12-07,23.379999,0.0017137532133677524
1951-12-10,23.42,0.0017109068310909858
1951-12-11,23.299999,-0.005123868488471461
1951-12-12,23.370001,0.003004377811346659
1951-12-13,23.389999,8.557124152455131e-4
1951-12-14,23.370001,-8.549807975622992e-4
1951-12-17,23.41,0.001711553200190341
1951-12-18,23.49,0.0034173430158050966
1951-12-19,23.57,0.003405704555129896
1951-12-20,23.57,0
1951-12-21,23.51,-0.002545608824777168
1951-12-24,23.540001,0.0012760952786048385
1951-12-26,23.440001,-0.0042480881797754
1951-12-27,23.65,0.00895900132427463
1951-12-28,23.690001,0.0016913742071882343
1951-12-31,23.77,0.0033769099460991825
1952-01-02,23.799999,0.0012620530079932024
1952-01-03,23.879999,0.0033613446790481394
1952-01-04,23.92,0.0016750838222396869
1952-01-07,23.91,-4.180602006689238e-4
1952-01-08,23.82,-0.0037641154328732496
1952-01-09,23.74,-0.0033585222502099388
1952-01-10,23.860001,0.0050548020219041145
1952-01-11,23.98,0.0050292956819240064
1952-01-14,24.16,0.007506255212677226
1952-01-15,24.059999,-0.004139114238410513
1952-01-16,24.09,0.0012469244076027675
1952-01-17,24.200001,0.0045662515566624595
1952-01-18,24.25,0.002066074294790221
1952-01-21,24.459999,0.008659752577319546
1952-01-22,24.66,0.008176656098800361
1952-01-23,24.540001,-0.004866139497161415
1952-01-24,24.559999,8.149143922202562e-4
1952-01-25,24.549999,-4.0716614035696264e-4
1952-01-28,24.610001,0.002444073419310522
1952-01-29,24.57,-0.0016253961143682938
1952-01-30,24.23,-0.013838013838013863
1952-01-31,24.139999,-0.00371444490301287
1952-02-01,24.299999,0.006628003588566855
1952-02-04,24.120001,-0.007407325407708942
1952-02-05,24.110001,-4.1459368098695215e-4
1952-02-06,24.18,0.0029033180048394502
1952-02-07,24.110001,-0.0028949131513646975
1952-02-08,24.24,0.005391911846042596
1952-02-11,24.110001,-0.005362995049504882
1952-02-13,23.92,-0.007880588640373665
1952-02-14,23.870001,-0.002090259197324529
1952-02-15,23.860001,-4.189358852560998e-4
1952-02-18,23.74,-0.005029379504217224
1952-02-19,23.360001,-0.016006697556866012
1952-02-20,23.09,-0.011558261491512845
1952-02-21,23.16,0.003031615417929956
1952-02-25,23.23,0.003022452504317874
1952-02-26,23.15,-0.0034438226431339203
1952-02-27,23.18,0.0012958963282938551
1952-02-28,23.290001,0.004745513373597854
1952-02-29,23.26,-0.0012881493650429565
1952-03-03,23.290001,0.001289810834049776
1952-03-04,23.68,0.01674534062922528
1952-03-05,23.709999,0.0012668496621621728
1952-03-06,23.690001,-8.434416214020413e-4
1952-03-07,23.719999,0.0012662726354466525
1952-03-10,23.6,-0.005058979977191402
1952-03-11,23.620001,8.4749999999989e-4
1952-03-12,23.73,0.004657027745257114
1952-03-13,23.75,8.428150021069225e-4
1952-03-14,23.75,0
1952-03-17,23.92,0.007157894736842252
1952-03-18,23.870001,-0.002090259197324529
1952-03-19,23.82,-0.0020947213198692083
1952-03-20,23.889999,0.0029386649874054704
1952-03-21,23.93,0.0016743826569436404
1952-03-24,23.93,0
1952-03-25,23.790001,-0.0058503552026744066
1952-03-26,23.780001,-4.203446649708731e-4
1952-03-27,23.99,0.008830907954965994
1952-03-28,24.18,0.00791996665277206
1952-03-31,24.370001,0.007857775020678304
1952-04-01,24.18,-0.007796511785124638
1952-04-02,24.120001,-0.002481348221670898
1952-04-03,24.120001,0
1952-04-04,24.02,-0.004145978269238015
1952-04-07,23.799999,-0.009159075770191483
1952-04-08,23.91,0.004621890950499585
1952-04-09,23.940001,0.0012547469677959278
1952-04-10,24.110001,0.007101085751834324
1952-04-14,23.950001,-0.0066362502432082415
1952-04-15,23.65,-0.01252613726404439
1952-04-16,23.58,-0.0029598308668076223
1952-04-17,23.41,-0.00720949957591166
1952-04-18,23.5,0.003844510892780928
1952-04-21,23.690001,0.008085148936170183
1952-04-22,23.58,-0.004643351429153619
1952-04-23,23.48,-0.004240882103477395
1952-04-24,23.43,-0.002129471890971124
1952-04-25,23.540001,0.004694878361075627
1952-04-28,23.549999,4.247238562138378e-4
1952-04-29,23.49,-0.0025477283459758304
1952-04-30,23.32,-0.00723712217965089
1952-05-01,23.17,-0.0064322469982847075
1952-05-02,23.559999,0.01683206732844189
1952-05-05,23.66,0.004244524798154625
1952-05-06,23.67,4.226542688081647e-4
1952-05-07,23.809999,0.0059146176594846445
1952-05-08,23.860001,0.0021000420873600323
1952-05-09,23.84,-8.382648433250539e-4
1952-05-12,23.75,-0.003775167785234901
1952-05-13,23.780001,0.0012631999999999088
1952-05-14,23.68,-0.004205256341242358
1952-05-15,23.6,-0.0033783783783782884
1952-05-16,23.559999,-0.0016949576271186872
1952-05-19,23.610001,0.0021223260663125743
1952-05-20,23.74,0.0055060988773358854
1952-05-21,23.780001,0.00168496208930069
1952-05-22,23.91,0.005466736523686455
1952-05-23,23.889999,-8.365119196989124e-4
1952-05-26,23.940001,0.002093009715069538
1952-05-27,23.879999,-0.0025063491016561468
1952-05-28,23.84,-0.0016750000701424295
1952-05-29,23.860001,8.389681208054167e-4
1952-06-02,23.799999,-0.0025147526188284974
1952-06-03,23.780001,-8.402521361451365e-4
1952-06-04,23.950001,0.007148864291469215
1952-06-05,24.1,0.006263006001544724
1952-06-06,24.26,0.00663900414937757
1952-06-09,24.370001,0.00453425391591078
1952-06-10,24.23,-0.00574480895589613
1952-06-11,24.309999,0.0033016508460586014
1952-06-12,24.309999,0
1952-06-13,24.370001,0.002468202487379667
1952-06-16,24.299999,-0.002872466029032905
1952-06-17,24.33,0.0012346091043049512
1952-06-18,24.43,0.004110152075626816
1952-06-19,24.51,0.0032746623004502595
1952-06-20,24.59,0.00326397388820876
1952-06-23,24.559999,-0.0012200488003252241
1952-06-24,24.6,0.0016287052780417088
1952-06-25,24.66,0.0024390243902439046
1952-06-26,24.75,0.0036496350364962904
1952-06-27,24.83,0.003232323232323253
1952-06-30,24.959999,0.0052355618203785426
1952-07-01,25.120001,0.006410336795285909
1952-07-02,25.059999,-0.0023886145545932713
1952-07-03,25.049999,-3.9904231440712756e-4
1952-07-07,24.969999,-0.0031936129019405346
1952-07-08,24.959999,-4.004805927305677e-4
1952-07-09,24.860001,-0.00400633028871511
1952-07-10,24.809999,-0.0020113434428260524
1952-07-11,24.98,0.006852116358408544
1952-07-14,25.030001,0.002001641313050362
1952-07-15,25.16,0.005193727319467545
1952-07-16,25.16,0
1952-07-17,25.049999,-0.004372058823529423
1952-07-18,24.85,-0.00798399233469027
1952-07-21,24.950001,0.004024185110663936
1952-07-22,25,0.0020039678555523466
1952-07-23,25.110001,0.0044000399999999384
1952-07-24,25.24,0.0051771802000326606
1952-07-25,25.16,-0.0031695721077653616
1952-07-28,25.200001,0.0015898648648648983
1952-07-29,25.26,0.0023809126039320283
1952-07-30,25.370001,0.004354750593824175
1952-07-31,25.4,0.0011824595513416636
1952-08-01,25.450001,0.001968543307086623
1952-08-04,25.43,-7.85893878746835e-4
1952-08-05,25.459999,0.0011796696814785346
1952-08-06,25.440001,-7.854674306939646e-4
1952-08-07,25.52,0.0031446146562652544
1952-08-08,25.549999,0.0011755094043888192
1952-08-11,25.52,-0.0011741292044669116
1952-08-12,25.309999,-0.008228879310344772
1952-08-13,25.280001,-0.0011852232787524786
1952-08-14,25.280001,0
1952-08-15,25.200001,-0.0031645568368450228
1952-08-18,24.940001,-0.01031745990803734
1952-08-19,24.889999,-0.0020048916597877886
1952-08-20,24.950001,0.002410687119754451
1952-08-21,24.98,0.0012023646812679978
