ref_date,ticker,price_adjusted,ret_adjusted_prices,cumret_adjusted_prices
2018-03-20,BA,323.34729,0.01769338752813998,1.1430288251096195
2018-03-21,BA,322.839752,-0.0015696374013216552,1.1412346843149386
2018-03-22,BA,306.0896,-0.051883796515863834,1.0820230961770962
2018-03-23,BA,307.420807,0.004349076218205461,1.086728897092229
2018-03-26,BA,315.05365,0.024828647984129315,1.1137109063323132
2018-03-27,BA,307.535706,-0.02386242470131672,1.0871350636909232
2018-03-28,BA,306.482239,-0.003425511182756802,1.0834110703730828
2018-03-29,BA,314.009735,0.024560953432606558,1.1100206792208864
2018-04-02,BA,308.799866,-0.016591425103428592,1.0916038542583362
2018-04-03,BA,316.825378,0.025989363609373983,1.1199739437440503
2018-04-04,BA,313.588379,-0.01021698141870453,1.108531190771384
2018-04-05,BA,322.169342,0.027363778681352313,1.1388647929370281
2018-04-06,BA,312.324188,-0.030558941266360384,1.1040622906193398
2018-04-09,BA,308.838196,-0.011161453816058597,1.09173935035254
2018-04-10,BA,320.66571,0.03829679797766983,1.1335494716972638
2018-04-11,BA,313.511719,-0.022309809801615454,1.1082601985829763
2018-04-12,BA,323.203705,0.03091427022541371,1.142521253842041
2018-04-13,BA,315.350525,-0.02429792690650001,1.1147603559270645
2018-04-16,BA,317.735168,0.0075618805454660265,1.123190040575406
2018-04-17,BA,322.475739,0.014919881327080553,1.13994790268855
2018-04-18,BA,326.574738,0.012711030642835519,1.15443781541086
2018-04-19,BA,326.230011,-0.0010555837910525279,1.1532192095651344
2018-04-20,BA,324.343323,-0.005783306061317606,1.1465497899204284
2018-04-23,BA,324.506104,5.018786836563649e-4,1.1471252188197403
2018-04-24,BA,315.139801,-0.028863256760187195,1.11401544909286
2018-04-25,BA,328.356049,0.041937730359866476,1.160734728613642
2018-04-26,BA,328.289001,-2.0419297955431848e-4,1.1604977147309343
2018-04-27,BA,326.459808,-0.005571898523642482,1.1540315392275344
2018-04-30,BA,319.449463,-0.021473837906564097,1.1292500530150997
2018-05-01,BA,315.599487,-0.01205190944396728,1.1156404336365664
2018-05-02,BA,310.47583,-0.016234681015181884,1.0975283670688376
2018-05-03,BA,316.700897,0.020050085702323583,1.1195339048892992
2018-05-04,BA,320.282684,0.011309683786592029,1.1321954793419657
2018-05-07,BA,326.028839,0.01794088562090357,1.152508068937344
2018-05-08,BA,324.055969,-0.0060512131566373695,1.1455339969474596
2018-05-09,BA,329.926666,0.018116305705203617,1.1662868410318636
2018-05-10,BA,331.15863,0.003734054039754353,1.1706418191221308
2018-05-11,BA,329.609039,-0.004679301276249492,1.1651640333638817
2018-05-14,BA,331.659119,0.006219732341745665,1.172411041785634
2018-05-15,BA,329.281799,-0.007167962114739801,1.1640072438552118
2018-05-16,BA,328.174927,-0.0033614733743603242,1.16009446449743
2018-05-17,BA,331.226013,0.00929713317190739,1.170880017225855
2018-05-18,BA,338.049927,0.02060198695807136,1.1950024720702086
2018-05-21,BA,350.263763,0.036130272555864096,1.2381782370910366
2018-05-22,BA,341.697723,-0.024455969771557506,1.207897387552938
2018-05-23,BA,345.730469,0.011802086255049637,1.2221530967080867
2018-05-24,BA,345.528381,-5.845247038379631e-4,1.2214387180311888
2018-05-25,BA,346.577454,0.00303614133508745,1.2251471786112795
2018-05-29,BA,339.253052,-0.021133521282085344,1.1992555046384112
2018-05-30,BA,344.748779,0.016199491699782742,1.21868283423172
2018-05-31,BA,338.945129,-0.01683443235632176,1.1981670004950356
2018-06-01,BA,343.333893,0.01294830231945876,1.2136812290466443
2018-06-04,BA,347.19342,0.011241322452252067,1.2273246110966034
2018-06-05,BA,346.58709700000003,-0.00174635510085408,1.225181266501611
2018-06-06,BA,357.617065,0.03182451999936964,1.2641720722202445
2018-06-07,BA,354.700745,-0.008154868112907443,1.2538629156992676
2018-06-08,BA,355.634338,0.002632058187529429,1.2571631558525733
2018-06-11,BA,357.020325,0.0038972249074553655,1.2620626034162972
2018-06-12,BA,356.712311,-8.627351958183649e-4,1.2609737775890038
2018-06-13,BA,350.196381,-0.0182666249497625,1.2379400425223002
2018-06-14,BA,348.820038,-0.0039302033792290025,1.2330746863838962
2018-06-15,BA,344.450378,-0.012526975299509635,1.2176279902451146
2018-06-18,BA,341.428192,-0.008773937243291341,1.206944598673029
2018-06-19,BA,328.319366,-0.03839409371326907,1.1606050546448528
2018-06-20,BA,329.830444,0.004602463809582291,1.165946697406074
2018-06-21,BA,324.989136,-0.014678172036781456,1.1488327311958304
2018-06-22,BA,326.19223,0.0037019514400014053,1.1530856541794015
2018-06-25,BA,318.771606,-0.022749235933670064,1.1268538365807441
2018-06-26,BA,318.867798,3.017583692819237e-4,1.1271938741568897
2018-06-27,BA,317.44339,-0.004467080115753697,1.1221586088150441
2018-06-28,BA,322.092133,0.01464432130717852,1.1385918600401481
2018-06-29,BA,322.91983,0.002569752301277095,1.1415177590927017
2018-07-02,BA,323.468445,0.0016989201313526436,1.1434571065939207
2018-07-03,BA,320.436646,-0.009372781323383705,1.1327397331811468
2018-07-05,BA,320.677277,7.509471934743495e-4,1.1335903609047162
2018-07-06,BA,322.08255,0.004382203232940807,1.1385579842491034
2018-07-09,BA,329.089325,0.021754593659296217,1.16332685055399
2018-07-10,BA,334.13266,0.015325124873011298,1.1811549798068568
2018-07-11,BA,327.818848,-0.018896123473832183,1.1588357294666947
2018-07-12,BA,333.045044,0.01594232922202199,1.1773102701800948
2018-07-13,BA,337.626465,0.01375616026281401,1.193505538935749
2018-07-16,BA,342.737213,0.015137284928182337,1.2115719723419833
2018-07-17,BA,343.487915,0.002190313661679877,1.2142256949851122
2018-07-18,BA,346.712219,0.00938695033855863,1.2256235712837393
2018-07-19,BA,341.996124,-0.013602332832694297,1.2089522315395425
2018-07-20,BA,341.582214,-0.0012102768743659231,1.207489064611497
2018-07-23,BA,340.013397,-0.004592794752480978,1.2019433151718713
2018-07-24,BA,344.825775,0.014153495251835624,1.218955014176132
2018-07-25,BA,342.563995,-0.006559196452179505,1.2109596487717815
2018-07-26,BA,345.836365,0.00955258009529003,1.2225274378088382
2018-07-27,BA,347.116455,0.003701432612501554,1.2270525407368218
2018-07-30,BA,337.886292,-0.026590969304523315,1.1944240242910515
2018-07-31,BA,342.929718,0.014926400151208163,1.2122524752278363
2018-08-01,BA,339.522552,-0.009935464385737336,1.2002081839336882
2018-08-02,BA,336.606262,-0.008589385249436976,1.1898991334623545
2018-08-03,BA,335.364655,-0.0036886033926486483,1.1855100674817556
2018-08-06,BA,333.564819,-0.005366802891020317,1.1791476686242608
2018-08-07,BA,337.597595,0.012089932062050002,1.1934034838290528
2018-08-08,BA,334.729401,-0.008495895831248546,1.183264452145792
2018-08-09,BA,332.456451,-0.00679041038286321,1.1752296009242684
2018-08-10,BA,328.287689,-0.012539272399319512,1.1604930768265354
2018-08-13,BA,327.272064,-0.003093704193092628,1.1569028545287021
2018-08-14,BA,328.026489,0.0023051921718562074,1.1595697379325598
2018-08-15,BA,320.888367,-0.0217608096887566,1.134336561544568
2018-08-16,BA,334.642395,0.04286234533394606,1.1829568869704123
2018-08-17,BA,335.048615,0.001213892818332063,1.1843928698399022
2018-08-20,BA,339.246399,0.01252888032383015,1.199231986362524
2018-08-21,BA,342.177094,0.008638838934293291,1.2095919583375625
2018-08-22,BA,338.559692,-0.010571724593581466,1.1968044852834068
2018-08-23,BA,336.093231,-0.00728515844703681,1.1880855749779928
2018-08-24,BA,337.930939,0.005467851865186946,1.194581850905138
2018-08-27,BA,342.148041,0.012479182913760933,1.2094892563280424
2018-08-28,BA,339.700989,-0.007152026920417165,1.200838956606829
2018-08-29,BA,338.714417,-0.00290423646661786,1.197351436318516
2018-08-30,BA,335.532196,-0.009394997202023525,1.1861023229244647
2018-08-31,BA,331.556915,-0.011847688679032187,1.1720497518609787
2018-09-04,BA,334.903503,0.010093555129139675,1.1838799006454819
2018-09-05,BA,335.319397,0.0012418323375971152,1.1853500809899349
2018-09-06,BA,339.759003,0.01323993195657569,1.201044035406963
2018-09-07,BA,337.834198,-0.005665206758332708,1.1942398726205203
2018-09-10,BA,330.657349,-0.021243701917945,1.1688697967480453
2018-09-11,BA,333.936279,0.009916398380124924,1.1804607753070946
2018-09-12,BA,341.828888,0.023635075001838812,1.2083610542682066
2018-09-13,BA,343.811737,0.0058007063463869635,1.215370401904427
2018-09-14,BA,348.009491,0.012209455199605479,1.2302094123774057
2018-09-17,BA,344.295319,-0.010672616971817095,1.2170798585239775
2018-09-18,BA,351.665588,0.02140682313487985,1.2431336717964248
2018-09-19,BA,353.251892,0.004510830897676454,1.248741237573106
2018-09-20,BA,355.418457,0.0061332014040564875,1.2564000190846927
2018-09-21,BA,360.032135,0.01298097470497983,1.2727093159517673
2018-09-24,BA,355.931122,-0.011390686000848138,1.2582122837634064
2018-09-25,BA,355.196045,-0.0020652226078730074,1.2556137953094748
2018-09-26,BA,353.068054,-0.005991032360734838,1.2480913724291907
2018-09-27,BA,355.350769,0.006465368288460338,1.256160742809595
2018-09-28,BA,359.712982,0.01227579445592819,1.271581113891932
2018-10-01,BA,369.762543,0.02793772119128013,1.307106192523942
2018-10-02,BA,373.708801,0.010672411456235542,1.321056167627551
2018-10-03,BA,379.444458,0.015347931289421357,1.341331646917765
2018-10-04,BA,377.210144,-0.005888382220092914,1.3334333734968065
2018-10-05,BA,373.805542,-0.009025743485837956,1.3213981459121686
2018-10-08,BA,373.128448,-0.0018113535620079002,1.31900462667374
2018-10-09,BA,372.809265,-8.554239209335179e-4,1.3178763185642615
2018-10-10,BA,355.428162,-0.04662197169375604,1.256434326144287
2018-10-11,BA,346.374847,-0.025471574759458715,1.2244309652755527
2018-10-12,BA,348.309296,0.005584842596841444,1.2312692194873152
2018-10-15,BA,347.119598,-0.003415636658747223,1.2270636512044473
2018-10-16,BA,356.182556,0.026109035768127287,1.259101099963513
2018-10-17,BA,353.522675,-0.00746774639912462,1.2496984522581267
2018-10-18,BA,347.574219,-0.016826236110597304,1.2286707310333835
2018-10-19,BA,344.58551,-0.008598764915875523,1.2181056802582104
2018-10-22,BA,344.314697,-7.859094249202947e-4,1.2171483595235466
2018-10-23,BA,338.57901,-0.016658269455166574,1.1968727741836893
2018-10-24,BA,343.028229,0.013140858909121533,1.212600710441406
2018-10-25,BA,351.849365,0.02571548127603207,1.2437833213060652
2018-10-26,BA,347.496857,-0.012370373327233342,1.228397257283323
2018-10-29,BA,324.592834,-0.06591145369697549,1.1474318083384016
2018-10-30,BA,338.443573,0.04267111762547415,1.19639400599922
2018-10-31,BA,343.231323,0.014146375886416873,1.2133186453163411
2018-11-01,BA,351.172363,0.023136116863087253,1.2413901272865426
2018-11-02,BA,346.026672,-0.014652892830293696,1.2232001707908282
2018-11-05,BA,350.118073,0.011823946912392858,1.2376632246734889
2018-11-06,BA,354.460938,0.012404001206758553,1.2530152008058997
2018-11-07,BA,359.829071,0.01514449809417373,1.2719914871264753
2018-11-08,BA,360.276001,0.001242061956689522,1.273571379361868
2018-11-09,BA,358.886475,-0.003856837524961798,1.2686594214752278
2018-11-12,BA,346.924927,-0.033329614887270376,1.2263754915343512
2018-11-13,BA,339.617737,-0.02106274133481345,1.2005446617768085
2018-11-14,BA,334.963348,-0.013704787744934444,1.1840914520088432
2018-11-15,BA,331.902527,-0.00913777885931566,1.1732714861711804
2018-11-16,BA,326.441528,-0.016453622843311533,1.1539669196449083
2018-11-19,BA,311.856384,-0.044679192899746534,1.102408609042167
2018-11-20,BA,308.708099,-0.010095303997368132,1.0912794590045707
2018-11-21,BA,308.338837,-0.001196152615354551,1.0899741222255996
2018-11-23,BA,303.480347,-0.0157569836069662,1.0727994178496734
2018-11-26,BA,307.406006,0.0129354636595298,1.0866765757332326
2018-11-27,BA,309.028748,0.005278823342182992,1.0924129494066166
2018-11-28,BA,324.060883,0.048643160538578645,1.145551367879025
2018-11-29,BA,332.864471,0.0271664630377495,1.1766719467723539
2018-11-30,BA,336.945587,0.012260593591558289,1.1910986433023174
2018-12-03,BA,349.772003,0.03806672796696997,1.2364398713387337
2018-12-04,BA,332.806152,-0.04850545742507584,1.1764657898008466
2018-12-06,BA,322.506134,-0.03094900120716526,1.1400553486521114
2018-12-07,BA,314.071869,-0.026152262269839466,1.110240322172028
2018-12-10,BA,317.113251,0.009683713506987157,1.1209915713758472
2018-12-11,BA,312.915527,-0.01323730240462262,1.106152666952512
2018-12-12,BA,317.443634,0.014470700905806932,1.1221594713521426
2018-12-13,BA,316.258148,-0.0037344771576045543,1.1179687924391883
2018-12-14,BA,309.728394,-0.02064691152241882,1.094886189696871
2018-12-17,BA,307.182495,-0.008219779165613006,1.0858864670060833
2018-12-18,BA,318.774902,0.03773785026389609,1.1268654879015498
2018-12-19,BA,310.505676,-0.025940643219145243,1.0976338723239278
2018-12-20,BA,304.189636,-0.020341141847596944,1.0753067460302597
2018-12-21,BA,295.930237,-0.02715213808270589,1.0461098687807808
2018-12-24,BA,285.834351,-0.03411576357437229,1.0104210318246383
2018-12-26,BA,305.0448,0.06720832864486592,1.078329740601193
2018-12-27,BA,308.163971,0.010225288219959827,1.0893559729949946
2018-12-28,BA,307.425446,-0.002396532591410483,1.0867452959020645
2018-12-31,BA,313.372253,0.01934389972390238,1.1077671879314166
2019-01-02,BA,314.645172,0.0040620028985145495,1.1122669414596733
2019-01-03,BA,302.100555,-0.03986909101532321,1.0679218695372825
2019-01-04,BA,317.822601,0.052042426734369984,1.1234991151907079
2019-01-07,BA,318.823395,0.0031489075882302764,1.127036910079902
2019-01-08,BA,330.891937,0.03785337647508569,1.1696990625384738
2019-01-09,BA,334.09848,0.009690604821235071,1.1810341539133034
2019-01-10,BA,342.630005,0.025535958738872377,1.2111929933368324
2019-01-11,BA,342.911774,8.223710588335376e-4,1.2121890434012146
2019-01-14,BA,340.443665,-0.007197504393651855,1.2034643074353977
2019-01-15,BA,342.270477,0.00536597442634168,1.209922066132111
2019-01-16,BA,342.095581,-5.109876888389486e-4,1.209303810851863
2019-01-17,BA,348.926605,0.019968173748494022,1.233451399461669
2019-01-18,BA,354.406982,0.015706389026999057,1.2528244669875104
2019-01-22,BA,347.770264,-0.018726262001237948,1.2293637477771409
2019-01-23,BA,348.460175,0.0019838125090534398,1.231802574958158
2019-01-24,BA,348.129822,-9.480366013131514e-4,1.230634781031506
2019-01-25,BA,353.891998,0.016551802333096388,1.2510040046713726
2019-01-28,BA,352.696808,-0.0033772733115033926,1.2467790222338122
2019-01-29,BA,354.58194,0.005344908026499562,1.253442941437021
2019-01-30,BA,376.746307,0.06250844868184768,1.3317937152174613
2019-01-31,BA,374.705719,-0.005416345063204653,1.324580260902836
2019-02-01,BA,376.464447,0.0046936246521500635,1.3307973434691611
2019-02-04,BA,385.763672,0.024701469352828465,1.3636699932636902
2019-02-05,BA,398.570618,0.03319894258990774,1.4089423950816313
2019-02-06,BA,399.474243,0.002267164108920694,1.412136698711297
2019-02-07,BA,395.680267,-0.00949742334200998,1.3987250386668475
2019-02-08,BA,395.426361,-6.416948763331431e-4,1.397827483976136
2019-02-11,BA,394.488861,-0.002370858628719441,1.39451343262429
2019-02-12,BA,401.100311,0.01675953532183505,1.4178848297551303
2019-02-13,BA,400.963593,-3.408573771960244e-4,1.417401533250894
2019-02-14,BA,400.221375,-0.0018510857667817238,1.4147778014468786
2019-02-15,BA,408.180481,0.019886758921858982,1.4429131465122504
2019-02-19,BA,406.510559,-0.004091136342210366,1.437009992099901
2019-02-20,BA,411.676605,0.012708270143605205,1.4552719032785666
2019-02-21,BA,407.799622,-0.009417545114082881,1.4415668144761833
2019-02-22,BA,414.118073,0.015494008966982165,1.4639024636261813
2019-02-25,BA,416.87204,0.006650197563340843,1.4736377042227569
2019-02-26,BA,416.774384,-2.3425893470818693e-4,1.4732924914240197
2019-02-27,BA,425.241333,0.020315425623663064,1.5032230554554455
2019-02-28,BA,429.655426,0.010380206855385765,1.5188268217208583
2019-03-01,BA,430.299957,0.001500111393915038,1.5211052311415054
2019-03-04,BA,422.555695,-0.01799735713196915,1.4937293570613452
2019-03-05,BA,420.045929,-0.0059394915976698215,1.4848573640958866
2019-03-06,BA,414.518463,-0.01315919431277246,1.4653178375149978
2019-03-07,BA,412.662964,-0.0044762758854483,1.4587586706144122
2019-03-08,BA,412.643463,-4.725648216885592e-5,1.4586897348113055
2019-03-11,BA,390.641113,-0.053320486019670654,1.3809116891992623
2019-03-12,BA,366.61731,-0.061498398915323715,1.2959878312700526
2019-03-13,BA,368.306793,0.004608301228330003,1.301960133584795
2019-03-14,BA,364.556732,-0.010181894744471953,1.288703712543136
2019-03-15,BA,370.113434,0.01524235190916734,1.308346588036369
2019-03-18,BA,363.560608,-0.017704912597147127,1.2851824260484093
2019-03-19,BA,364.683685,0.0030891052971284694,1.2891524898884918
2019-03-20,BA,367.349762,0.007310656082681444,1.298577040380199
2019-03-21,BA,363.970795,-0.009198228363082483,1.2866324322157263
2019-03-22,BA,353.687408,-0.028253330050835523,1.250280781454226
2019-03-25,BA,361.783203,0.02288968964368676,1.2788993205091794
2019-03-26,BA,361.705109,-2.158585565953386e-4,1.2786232591478237
2019-03-27,BA,365.445404,0.010340730354461147,1.2918451574956136
2019-03-28,BA,365.670013,6.146171152832114e-4,1.292639147639706
2019-03-29,BA,372.486572,0.018641285196114854,1.3167356026465207
2019-04-01,BA,382.369537,0.02653240611315244,1.3516717663995848
2019-04-02,BA,381.597992,-0.002017799341582971,1.3489443639993073
2019-04-03,BA,375.72879,-0.015380589319243465,1.328196804722126
2019-04-04,BA,386.588318,0.02890257092090276,1.3665851070675237
2019-04-05,BA,382.750397,-0.009927669361183278,1.35301810197064
2019-04-08,BA,365.748138,-0.0444212707113143,1.2929153185856934
2019-04-09,BA,360.396515,-0.01463198973278157,1.2739973949187917
2019-04-10,BA,356.392548,-0.01110989377907845,1.2598434191864212
2019-04-11,BA,361.490265,0.01430365766233721,1.277863788162612
2019-04-12,BA,370.74823,0.02561055136574697,1.3105905843477788
2019-04-15,BA,366.666168,-0.011010334425601842,1.2961605437190646
2019-04-16,BA,372.77951,0.01667277358406305,1.3177711349930887
2019-04-17,BA,368.677856,-0.011002895518586797,1.3032718368773504
2019-04-18,BA,371.168152,0.006754666599775305,1.3120750036243336
2019-04-22,BA,366.382935,-0.012892315717863756,1.2951593184320913
2019-04-23,BA,365.259857,-0.0030653119802098727,1.291189251057021
2019-04-24,BA,366.666168,0.003850165773897185,1.2961605437190646
2019-04-25,BA,373.834198,0.019549199314183863,1.3214994445314097
2019-04-26,BA,371.871338,-0.005250616477843084,1.3145607577724925
2019-04-29,BA,370.172028,-0.0045696181080778775,1.3085537171296069
2019-04-30,BA,368.843903,-0.0035878588859772353,1.3038588110478249
2019-05-01,BA,367.974731,-0.0023564765282293454,1.3007862983634655
2019-05-02,BA,366.998169,-0.002653883317873751,1.29733416330612
2019-05-03,BA,367.642731,0.0017563084899205883,1.2996126823113985
2019-05-06,BA,362.896545,-0.01290977788977421,1.2828349712400247
2019-05-07,BA,348.863129,-0.03867056932162305,1.233227012556485
2019-05-08,BA,351.324127,0.007054336774007242,1.2419266112218614
2019-05-09,BA,347.822571,-0.009966739346654596,1.229548652400139
2019-05-10,BA,348.352936,0.0015248147883997198,1.2314234863683757
2019-05-13,BA,331.361115,-0.04877760237967399,1.1713576011893072
2019-05-14,BA,336.930115,0.016806437894802517,1.1910439499663001
2019-05-15,BA,339.483795,0.007579257199968659,1.2000711783995612
2019-05-16,BA,347.50827,0.023637284365811917,1.2284376021026067
2019-05-17,BA,348.696716,0.003419907100340458,1.2326387445803626
2019-05-20,BA,346.50647,-0.006281234951464265,1.2248962510153754
2019-05-21,BA,352.360291,0.016893828851161308,1.2455894386404582
2019-05-22,BA,346.496643,-0.01664105788810355,1.224861512687232
2019-05-23,BA,344.306335,-0.006321296451925584,1.217118799952982
2019-05-24,BA,348.578857,0.012409071706450225,1.2322221144168672
2019-05-28,BA,348.559235,-5.629142332064241e-5,1.2321527508801995
2019-05-29,BA,342.587463,-0.017132732116536764,1.2110426078727152
2019-05-30,BA,343.638428,0.0030677275542916327,1.2147577566503076
2019-05-31,BA,335.525543,-0.02360878277559797,1.1860788046485777
2019-06-03,BA,332.854034,-0.007962162809166506,1.1766350521014641
2019-06-04,BA,338.481964,0.016908102126231173,1.196529717727699
2019-06-05,BA,342.538391,0.011984174731389796,1.2108691389362483
2019-06-06,BA,344.394775,0.005419491796468501,1.2174314343013102
2019-06-07,BA,347.400238,0.008726796160017258,1.2280557102672551
2019-06-10,BA,347.498444,2.82688349799054e-4,1.228402867309452
2019-06-11,BA,343.108063,-0.012634246500395796,1.2128829226820714
2019-06-12,BA,340.84906,-0.00658394029055509,1.2048973739396986
2019-06-13,BA,342.646423,0.00527319336013421,1.2112510307716007
2019-06-14,BA,340.976685,-0.004873064149862882,1.205348526797063
2019-06-17,BA,348.578857,0.022295283913620123,1.2322221144168672
2019-06-18,BA,367.299377,0.0537052653196346,1.2983989300043464
2019-06-19,BA,361.995575,-0.014439997266861737,1.2796500530037873
2019-06-20,BA,368.202972,0.017147715134363306,1.3015931275843693
2019-06-21,BA,365.217133,-0.008109220259091221,1.291038222225068
2019-06-24,BA,367.328827,0.0057820233751191275,1.2985030354041458
2019-06-25,BA,362.742035,-0.012486882767847707,1.2822887802273597
2019-06-26,BA,368.261932,0.01521714184571965,1.3018015504832543
2019-06-27,BA,357.536407,-0.029124718218227374,1.263886947149378
2019-06-28,BA,357.526611,-2.739860838840702e-5,1.2638523184058659
2019-07-01,BA,350.111084,-0.020741188968448565,1.237638518641598
2019-07-02,BA,347.852051,-0.0064523321403899825,1.229652863849582
2019-07-03,BA,348.156494,8.752082936547279e-4,1.2307290662343395
2019-07-05,BA,349.521729,0.0039213256783312556,1.235555155724833
2019-07-08,BA,344.86615,-0.013319855716323659,1.2190977393210183
2019-07-09,BA,346.801117,0.00561077681877431,1.2259378246566208
2019-07-10,BA,346.025146,-0.0022375100942940707,1.2231947763989748
2019-07-11,BA,352.605835,0.019017950215675983,1.2464574337606054
2019-07-12,BA,358.823059,0.017632220975583035,1.2684352466693305
2019-07-15,BA,355.169312,-0.010182586955762019,1.2555192944723668
2019-07-16,BA,356.289032,0.003152637241361722,1.2594774913573685
2019-07-17,BA,362.938446,0.018662976973144563,1.282983090776765
2019-07-18,BA,354.678253,-0.022759211902285026,1.253783406746728
2019-07-19,BA,370.638794,0.04500005530364448,1.3102037293891224
2019-07-22,BA,366.769043,-0.010440760823326012,1.2965242056207409
2019-07-23,BA,366.425232,-9.374046325932861e-4,1.2953088378241226
2019-07-24,BA,354.992554,-0.031200575183097712,1.2548944570442602
2019-07-25,BA,341.890137,-0.03690899105449974,1.2085775687548723
2019-07-26,BA,338.855194,-0.008876953943833699,1.1978490813394849
2019-07-29,BA,334.150513,-0.013884045702424741,1.18121808994956
2019-07-30,BA,341.271362,0.02131030395874345,1.2063902064879513
2019-07-31,BA,335.10321,-0.01807403927435325,1.184585862515693
2019-08-01,BA,328.335938,-0.020194590198046702,1.160663636467789
2019-08-02,BA,333.512085,0.01576478965881578,1.1789612545613397
2019-08-05,BA,325.163483,-0.02503238225985127,1.1494490457676065
2019-08-06,BA,326.528748,0.004198703333486042,1.1542752413077433
2019-08-07,BA,325.477783,-0.0032185986882846684,1.1505600925301507
2019-08-08,BA,332.420685,0.021331416037081663,1.1751031685395745
2019-08-09,BA,333.606659,0.003567690139378632,1.1792955725267258
2019-08-12,BA,329.050537,-0.013657167436816553,1.1631897354352319
2019-08-13,BA,328.971466,-2.4030047396639276e-4,1.162910220390494
2019-08-14,BA,316.676819,-0.03737298906039466,1.1194487894456189
2019-08-15,BA,324.168243,0.023656369997830495,1.1459308842023679
2019-08-16,BA,326.58963,0.007469537970750562,1.1544904584537732
2019-08-19,BA,329.880737,0.010077193816594887,1.1661244825630215
2019-08-20,BA,327.874451,-0.006081852545394284,1.1590322854104989
2019-08-21,BA,336.018158,0.02483788222950012,1.1878201928157133
2019-08-22,BA,350.269745,0.04241314542293262,1.2381993833899019
2019-08-23,BA,351.851044,0.004514517803985596,1.2437892565510997
2019-08-26,BA,354.845642,0.008510982278057355,1.2543751248712443
